"","avg.exp","pct.exp","features.plot","id","avg.exp.scaled"
"Calm214",2004.28156667627,99.7792494481236,"Calm2","Glutamatergic_L4/5 IT CTX_453_61407",0.426827754688042
"Calm314",884.802221956431,98.8962472406181,"Calm3","Glutamatergic_L4/5 IT CTX_453_61407",-0.611557381926049
"Actb14",1397.47149263782,98.8962472406181,"Actb","Glutamatergic_L4/5 IT CTX_453_61407",0.36792489837919
"Camkmt15",68.3650631879563,43.4782608695652,"Camkmt","Glutamatergic_L5 IT CTX_69_61407",-0.516240052990989
"Calm115",1327.86222018241,100,"Calm1","Glutamatergic_L5 IT CTX_69_61407",0.10598811978159
"Calm215",2056.72026670492,98.5507246376812,"Calm2","Glutamatergic_L5 IT CTX_69_61407",0.626823082988749
"Calm315",931.140343300566,98.5507246376812,"Calm3","Glutamatergic_L5 IT CTX_69_61407",0.0218911657162273
"Actb15",1140.75316546434,98.5507246376812,"Actb","Glutamatergic_L5 IT CTX_69_61407",-0.376679451022505
"Camkmt16",69.4485854324121,38.4615384615385,"Camkmt","Glutamatergic_L5 PPP_52_61407",-0.450695696896957
"Calm116",1339.89223319224,100,"Calm1","Glutamatergic_L5 PPP_52_61407",0.184648755149576
"Calm216",1998.05804809502,100,"Calm2","Glutamatergic_L5 PPP_52_61407",0.403091951909504
"Calm316",967.435709546672,96.1538461538462,"Calm3","Glutamatergic_L5 PPP_52_61407",0.518053857854604
"Actb16",1348.23738130293,98.0769230769231,"Actb","Glutamatergic_L5 PPP_52_61407",0.225122731340634
"Camkmt17",68.4231869789728,47.3684210526316,"Camkmt","Glutamatergic_L5 PT CTX_57_61407",-0.51272403246126
"Calm117",1220.87335639178,100,"Calm1","Glutamatergic_L5 PT CTX_57_61407",-0.593579868730907
"Calm217",1979.37890838685,100,"Calm2","Glutamatergic_L5 PT CTX_57_61407",0.331851805295084
"Calm317",881.870772711386,100,"Calm3","Glutamatergic_L5 PT CTX_57_61407",-0.651630699809836
"Actb17",875.751145273152,100,"Actb","Glutamatergic_L5 PT CTX_57_61407",-1.14531042103209
"Camkmt18",72.4050412362711,41.9758605274922,"Camkmt","Glutamatergic_L5/6 IT TPE-ENT_2237_61407",-0.271853967549979
"Calm118",1334.80212325615,99.4188645507376,"Calm1","Glutamatergic_L5/6 IT TPE-ENT_2237_61407",0.151366057837552
"Calm218",1999.09467143236,99.6423781850693,"Calm2","Glutamatergic_L5/6 IT TPE-ENT_2237_61407",0.407045517206926
"Calm318",904.302649016569,98.5695127402771,"Calm3","Glutamatergic_L5/6 IT TPE-ENT_2237_61407",-0.344983838559648
"Actb18",1327.61331694644,97.9436745641484,"Actb","Glutamatergic_L5/6 IT TPE-ENT_2237_61407",0.165303207774607
"Camkmt19",71.7318396148152,41.1764705882353,"Camkmt","Glutamatergic_L5/6 NP CTX_34_61407",-0.3125772356006
"Calm119",1510.94847392071,100,"Calm1","Glutamatergic_L5/6 NP CTX_34_61407",1.30313404426431
"Calm219",2235.30944898166,100,"Calm2","Glutamatergic_L5/6 NP CTX_34_61407",1.30794222058904
"Calm319",839.529117882451,97.0588235294118,"Calm3","Glutamatergic_L5/6 NP CTX_34_61407",-1.23044699572673
"Actb19",1347.34520259874,100,"Actb","Glutamatergic_L5/6 NP CTX_34_61407",0.222534991887445
"Camkmt20",76.8086092626572,42.1052631578947,"Camkmt","Glutamatergic_L6 CT CTX_133_61407",-0.00547362115414529
"Calm120",1331.08371580614,99.2481203007519,"Calm1","Glutamatergic_L6 CT CTX_133_61407",0.127052510351274
"Calm220",1938.51290375192,99.2481203007519,"Calm2","Glutamatergic_L6 CT CTX_133_61407",0.175993440979514
"Calm320",871.335413827941,98.4962406015038,"Calm3","Glutamatergic_L6 CT CTX_133_61407",-0.79565051740335
"Actb20",1156.06224678545,96.2406015037594,"Actb","Glutamatergic_L6 CT CTX_133_61407",-0.332275887542814
"Camkmt21",66.4834650204495,42.3887587822014,"Camkmt","Glutamatergic_L6 IT CTX_427_61407",-0.630061565145434
"Calm121",1356.89670078086,99.0632318501171,"Calm1","Glutamatergic_L6 IT CTX_427_61407",0.295835852247563
"Calm221",2045.176305681,99.2974238875878,"Calm2","Glutamatergic_L6 IT CTX_427_61407",0.582795708671527
"Calm321",938.021284866146,99.0632318501171,"Calm3","Glutamatergic_L6 IT CTX_427_61407",0.115954591567214
"Actb21",1206.25742852374,97.8922716627635,"Actb","Glutamatergic_L6 IT CTX_427_61407",-0.186686162598559
"Camkmt22",73.2377446830723,42.653606411398,"Camkmt","Glutamatergic_L6 IT ENTl_1123_61407",-0.221482125608446
"Calm122",1352.78667776281,99.4657168299199,"Calm1","Glutamatergic_L6 IT ENTl_1123_61407",0.2689616483949
"Calm222",2009.2424654116,99.8219056099733,"Calm2","Glutamatergic_L6 IT ENTl_1123_61407",0.44574806679908
"Calm322",931.620056838094,98.9314336598397,"Calm3","Glutamatergic_L6 IT ENTl_1123_61407",0.0284489163288417
"Actb22",1307.6166540336,97.7738201246661,"Actb","Glutamatergic_L6 IT ENTl_1123_61407",0.107303444600888
"Camkmt23",73.7894362898342,42.9219600725953,"Camkmt","Glutamatergic_L6b CTX_1102_61407",-0.188109233346465
"Calm123",1343.34449958277,98.9110707803993,"Calm1","Glutamatergic_L6b CTX_1102_61407",0.207222086326867
"Calm223",2028.90967277517,99.6370235934664,"Calm2","Glutamatergic_L6b CTX_1102_61407",0.520756592778685
"Calm323",902.233717795699,98.2758620689655,"Calm3","Glutamatergic_L6b CTX_1102_61407",-0.373266415388741
"Actb23",1256.73132899164,97.1869328493648,"Actb","Glutamatergic_L6b CTX_1102_61407",-0.0402880217511088
"Camkmt24",71.7454410861707,46.455089033445,"Camkmt","Glutamatergic_L6b/CT ENT_15219_61407",-0.311754456293125
"Calm124",1331.47801983548,99.3363558709508,"Calm1","Glutamatergic_L6b/CT ENT_15219_61407",0.12963074575725
"Calm224",1989.26249920749,99.3757802746567,"Calm2","Glutamatergic_L6b/CT ENT_15219_61407",0.369546713633462
"Calm324",887.085364145389,98.4558775215192,"Calm3","Glutamatergic_L6b/CT ENT_15219_61407",-0.580346511443936
"Actb24",1322.2541907883,98.6267166042447,"Actb","Glutamatergic_L6b/CT ENT_15219_61407",0.149759211791615
"Camkmt25",70.0581791992327,46.6384579219558,"Camkmt","GABAergic_Lamp5_2127_61407",-0.413820190990516
"Calm125",1254.61576332293,99.5768688293371,"Calm1","GABAergic_Lamp5_2127_61407",-0.372948422540501
"Calm225",2086.26677848016,99.7649271274095,"Calm2","GABAergic_Lamp5_2127_61407",0.739510169423052
"Calm325",908.556616754586,99.0126939351199,"Calm3","GABAergic_Lamp5_2127_61407",-0.286831509393092
"Actb25",1226.28747828046,98.6365773389751,"Actb","GABAergic_Lamp5_2127_61407",-0.128589561815145
"Camkmt26",79.0799619990949,51.3513513513513,"Camkmt","Non-Neuronal_Micro-PVM_37_61407",0.131924898658423
"Calm126",1334.56721555016,100,"Calm1","Non-Neuronal_Micro-PVM_37_61407",0.1498300670293
"Calm226",2077.31893813316,100,"Calm2","Non-Neuronal_Micro-PVM_37_61407",0.705384108578614
"Calm326",953.132033651004,100,"Calm3","Non-Neuronal_Micro-PVM_37_61407",0.322520623894445
"Actb26",2643.94117254888,100,"Actb","Non-Neuronal_Micro-PVM_37_61407",2
"Camkmt27",64.7524714370333,42.0062695924765,"Camkmt","Glutamatergic_NP PPP_638_61407",-0.734772714739681
"Calm127",1283.76426863772,99.5297805642633,"Calm1","Glutamatergic_NP PPP_638_61407",-0.182355116763223
"Calm227",2150.89067969441,99.6865203761756,"Calm2","Glutamatergic_NP PPP_638_61407",0.985978490192934
"Calm327",927.657596804715,98.2758620689655,"Calm3","Glutamatergic_NP PPP_638_61407",-0.0257184620720629
"Actb27",1135.03944417539,98.2758620689655,"Actb","Glutamatergic_NP PPP_638_61407",-0.39325194029456
"Camkmt28",55.5435249122194,32.1428571428571,"Camkmt","Glutamatergic_NP SUB_28_61407",-1.29183970008471
"Calm128",1173.74607768702,100,"Calm1","Glutamatergic_NP SUB_28_61407",-0.901730964082965
"Calm228",2026.64475048948,100,"Calm2","Glutamatergic_NP SUB_28_61407",0.512118432872849
"Calm328",992.177725911134,96.4285714285714,"Calm3","Glutamatergic_NP SUB_28_61407",0.856280654219825
"Actb28",1292.10678339972,96.4285714285714,"Actb","Glutamatergic_NP SUB_28_61407",0.0623174973185043
"Camkmt29",63.2529630090651,39.3364928909953,"Camkmt","Non-Neuronal_Oligo_211_61407",-0.82548087958969
"Calm129",1200.96565931749,98.1042654028436,"Calm1","Non-Neuronal_Oligo_211_61407",-0.723750309884754
"Calm229",2078.78184304399,99.0521327014218,"Calm2","Non-Neuronal_Oligo_211_61407",0.710963464049944
"Calm329",903.608667399535,99.0521327014218,"Calm3","Non-Neuronal_Oligo_211_61407",-0.354470663546266
"Actb29",1530.66273017068,97.6303317535545,"Actb","Non-Neuronal_Oligo_211_61407",0.754242368818843
"Camkmt30",68.7177762799842,45.7166057653268,"Camkmt","GABAergic_Pvalb_2463_61407",-0.494903755908769
"Calm130",1379.37834730422,99.4315874949249,"Calm1","GABAergic_Pvalb_2463_61407",0.44283657437484
"Calm230",2031.16593958005,99.4315874949249,"Calm2","GABAergic_Pvalb_2463_61407",0.529361741650216
"Calm330",897.994004661338,98.8225740966301,"Calm3","GABAergic_Pvalb_2463_61407",-0.431223882145666
"Actb30",1164.9985299326,98.6601705237515,"Actb","GABAergic_Pvalb_2463_61407",-0.306356447461889
"Camkmt31",84.5658802879014,60,"Camkmt","Non-Neuronal_SMC-Peri_10_61407",0.463778705688357
"Calm131",1327.11574398046,100,"Calm1","Non-Neuronal_SMC-Peri_10_61407",0.101107136503794
"Calm231",1967.23119511635,100,"Calm2","Non-Neuronal_SMC-Peri_10_61407",0.28552178753512
"Calm331",1036.37462412941,100,"Calm3","Non-Neuronal_SMC-Peri_10_61407",1.46045838466221
"Actb31",613.113030615911,80,"Actb","Non-Neuronal_SMC-Peri_10_61407",-1.90708494895773
"Camkmt32",74.5673267771326,45.6264775413712,"Camkmt","GABAergic_Sncg_1269_61407",-0.141053133333256
"Calm132",1366.83636209428,99.6059889676911,"Calm1","GABAergic_Sncg_1269_61407",0.360828306837343
