"","avg.exp","pct.exp","features.plot","id","avg.exp.scaled"
"Calm115",2023.99201742902,99.8294485503127,"Calm1","Glutamatergic_L6 IT CTX_1759_45437",0.30443457501575
"Calm215",2481.31567758685,99.7725980670836,"Calm2","Glutamatergic_L6 IT CTX_1759_45437",0.285228728267917
"Calm315",801.197257282167,97.328027288232,"Calm3","Glutamatergic_L6 IT CTX_1759_45437",0.16565209915974
"Actb15",745.138702721993,96.9300739056282,"Actb","Glutamatergic_L6 IT CTX_1759_45437",-0.30790401499307
"Camkmt16",69.6086648793814,39.0243902439024,"Camkmt","Glutamatergic_L6b CTX_82_45437",0.0408333519516583
"Calm116",2114.31391211684,100,"Calm1","Glutamatergic_L6b CTX_82_45437",0.643758242272356
"Calm216",2505.27194831455,100,"Calm2","Glutamatergic_L6b CTX_82_45437",0.353715288893686
"Calm316",781.286494030547,97.5609756097561,"Calm3","Glutamatergic_L6b CTX_82_45437",0.0178247610744919
"Actb16",770.42137484908,100,"Actb","Glutamatergic_L6b CTX_82_45437",-0.229606088213204
"Camkmt17",75.1296673455434,42.8571428571429,"Camkmt","Glutamatergic_L6b/CT ENT_7_45437",0.258940255770715
"Calm117",2010.06977506496,100,"Calm1","Glutamatergic_L6b/CT ENT_7_45437",0.252131129082308
"Calm217",2296.23446999041,100,"Calm2","Glutamatergic_L6b/CT ENT_7_45437",-0.243884316446845
"Calm317",744.153183420769,85.7142857142857,"Calm3","Glutamatergic_L6b/CT ENT_7_45437",-0.257871272892956
"Actb17",977.78255491251,100,"Actb","Glutamatergic_L6b/CT ENT_7_45437",0.412570910008358
"Camkmt18",63.0478887799676,37.6691729323308,"Camkmt","GABAergic_Lamp5_1330_45437",-0.21834975301224
"Calm118",2056.15118229412,99.6240601503759,"Calm1","GABAergic_Lamp5_1330_45437",0.425250970593485
"Calm218",2517.18902172676,99.7744360902256,"Calm2","GABAergic_Lamp5_1330_45437",0.387784004346253
"Calm318",751.866175720778,97.3684210526316,"Calm3","GABAergic_Lamp5_1330_45437",-0.20060620947106
