"","avg.exp","pct.exp","features.plot","id","avg.exp.scaled"
"Calm121",1244.09754782828,98.8200589970501,"Calm1","Glutamatergic_L6b CTX_1017_50530",0.323083380858347
"Calm221",1984.63803610531,99.4100294985251,"Calm2","Glutamatergic_L6b CTX_1017_50530",0.0348673257336439
"Calm321",852.556530682549,97.4434611602753,"Calm3","Glutamatergic_L6b CTX_1017_50530",-0.163015996103567
"Actb21",1214.06889632928,97.4434611602753,"Actb","Glutamatergic_L6b CTX_1017_50530",-0.339861558249462
"Camkmt22",92.6919780535397,50.8977361436378,"Camkmt","Glutamatergic_L6b/CT ENT_3843_50530",0.0359979868743999
"Calm122",1322.52927905351,98.9851678376268,"Calm1","Glutamatergic_L6b/CT ENT_3843_50530",1.03350946233459
"Calm222",2065.9729025065,99.4535519125683,"Calm2","Glutamatergic_L6b/CT ENT_3843_50530",0.425716310449788
"Calm322",883.028821742643,98.4907624251886,"Calm3","Glutamatergic_L6b/CT ENT_3843_50530",0.278403221988585
"Actb22",1387.21400788908,98.1264637002342,"Actb","Glutamatergic_L6b/CT ENT_3843_50530",-0.0255703851543383
"Camkmt23",94.2741079042201,45.9982409850484,"Camkmt","GABAergic_Lamp5_1137_50530",0.126048183703477
"Calm123",1256.52791187965,99.5602462620932,"Calm1","GABAergic_Lamp5_1137_50530",0.435676264967723
"Calm223",2188.92675598944,99.8240985048373,"Calm2","GABAergic_Lamp5_1137_50530",1.01656241282988
"Calm323",917.028102127847,98.504837291117,"Calm3","GABAergic_Lamp5_1137_50530",0.770914130792113
"Actb23",1287.85221491814,96.5699208443272,"Actb","GABAergic_Lamp5_1137_50530",-0.205930859627722
"Camkmt24",82.678429968186,44.7368421052632,"Camkmt","Non-Neuronal_Micro-PVM_38_50530",-0.533943839111435
"Calm124",1162.42434287222,100,"Calm1","Non-Neuronal_Micro-PVM_38_50530",-0.416703616727037
"Calm224",1984.10680252638,100,"Calm2","Non-Neuronal_Micro-PVM_38_50530",0.0323145201022953
"Calm324",770.933431215078,97.3684210526316,"Calm3","Non-Neuronal_Micro-PVM_38_50530",-1.3454018125863
"Actb24",2495.62510697099,94.7368421052632,"Actb","Non-Neuronal_Micro-PVM_38_50530",1.98640570509641
"Camkmt25",92.1381391401643,45.211122554068,"Camkmt","Glutamatergic_NP PPP_1942_50530",0.00447509819392416
"Calm125",1272.9665934662,99.1761071060762,"Calm1","Glutamatergic_NP PPP_1942_50530",0.584576052868988
"Calm225",2193.82677071081,99.4850669412976,"Calm2","Glutamatergic_NP PPP_1942_50530",1.04010908922689
"Calm325",920.656594236015,98.5581874356334,"Calm3","Glutamatergic_NP PPP_1942_50530",0.823476182857134
"Actb25",1259.19519929839,96.6014418125644,"Actb","Glutamatergic_NP PPP_1942_50530",-0.257948770935745
"Camkmt26",100.590115215284,49.3223335297584,"Camkmt","Glutamatergic_NP SUB_1697_50530",0.485536819412214
"Calm126",1232.80569261536,98.939304655274,"Calm1","Glutamatergic_NP SUB_1697_50530",0.220802985842291
"Calm226",2138.60383474161,99.5875073659399,"Calm2","Glutamatergic_NP SUB_1697_50530",0.774739151196327
"Calm326",884.937215926586,98.2911019446081,"Calm3","Glutamatergic_NP SUB_1697_50530",0.306048070445385
"Actb26",1288.65339261474,96.9946965232764,"Actb","Glutamatergic_NP SUB_1697_50530",-0.204476570356399
"Camkmt27",91.5712366150146,49.8452012383901,"Camkmt","Non-Neuronal_Oligo_323_50530",-0.0277913330036587
"Calm127",1169.49117089501,98.7616099071207,"Calm1","Non-Neuronal_Oligo_323_50530",-0.352693057961179
"Calm227",1882.83261881859,99.6904024767802,"Calm2","Non-Neuronal_Oligo_323_50530",-0.454351452703323
"Calm327",843.900421059871,97.5232198142415,"Calm3","Non-Neuronal_Oligo_323_50530",-0.288407721124412
"Actb27",1148.43859104473,96.9040247678019,"Actb","Non-Neuronal_Oligo_323_50530",-0.458992993452292
"Camkmt28",90.6671228522135,49.6476115896633,"Camkmt","GABAergic_Pvalb_1277_50530",-0.079250840111182
"Calm128",1128.39573557177,98.5121378230227,"Calm1","GABAergic_Pvalb_1277_50530",-0.724931036483051
"Calm228",1917.1111806131,99.4518402505873,"Calm2","GABAergic_Pvalb_1277_50530",-0.289628232911791
"Calm328",846.383615633999,98.5121378230227,"Calm3","GABAergic_Pvalb_1277_50530",-0.252436359301936
"Actb28",1223.51256057786,97.4158183241973,"Actb","GABAergic_Pvalb_1277_50530",-0.32271951890302
"Camkmt29",44.9370121646437,27.2727272727273,"Camkmt","Non-Neuronal_SMC-Peri_11_50530",-2
"Calm129",976.546867629108,90.9090909090909,"Calm1","Non-Neuronal_SMC-Peri_11_50530",-2
"Calm229",2294.59131001344,100,"Calm2","Non-Neuronal_SMC-Peri_11_50530",1.52432600165854
"Calm329",1034.31216184332,100,"Calm3","Non-Neuronal_SMC-Peri_11_50530",2
"Actb29",3145.48981744866,100,"Actb","Non-Neuronal_SMC-Peri_11_50530",2
"Camkmt30",89.5222217118197,49.4134897360704,"Camkmt","GABAergic_Sncg_682_50530",-0.144415259452589
"Calm130",1113.30953526625,98.9736070381232,"Calm1","GABAergic_Sncg_682_50530",-0.861580196204364
"Calm230",1786.45149266426,99.266862170088,"Calm2","GABAergic_Sncg_682_50530",-0.917504181293387
"Calm330",815.886953349242,97.5073313782991,"Calm3","GABAergic_Sncg_682_50530",-0.694208617042906
"Actb30",1230.98723541471,97.6539589442815,"Actb","GABAergic_Sncg_682_50530",-0.309151568287399
"Camkmt31",102.484679627556,61.214953271028,"Camkmt","GABAergic_Sst_1284_50530",0.593369876324142
"Calm131",1476.01578184893,99.0654205607477,"Calm1","GABAergic_Sst_1284_50530",2
"Calm231",1979.64075471841,98.8317757009346,"Calm2","GABAergic_Sst_1284_50530",0.0108532412107772
"Calm331",813.185784160174,97.2741433021807,"Calm3","GABAergic_Sst_1284_50530",-0.733337542039775
